Hash,TTP List,YARA List,API List,First Time Submission,Number of Nodes,Number of Edges,Type of C2
c0545200569496754aa5a4c3000af185b56b819409a561f7a5cc5c6bb3015f8b,"['T1027', 'T1497.001']",[],"['WriteFile', 'WriteConsoleW', 'WaitForMultipleObjects', 'WaitForSingleObject', 'VirtualQuery', 'VirtualFree', 'VirtualAlloc', 'SwitchToThread', 'SuspendThread', 'Sleep', 'SetWaitableTimer', 'SetUnhandledExceptionFilter', 'SetProcessPriorityBoost', 'SetEvent', 'SetErrorMode', 'SetConsoleCtrlHandler', 'ResumeThread', 'PostQueuedCompletionStatus', 'LoadLibraryA', 'LoadLibraryW', 'SetThreadContext', 'GetThreadContext', 'GetSystemInfo', 'GetSystemDirectoryA', 'GetStdHandle', 'GetQueuedCompletionStatusEx', 'GetProcessAffinityMask', 'GetProcAddress', 'GetEnvironmentStringsW', 'GetConsoleMode', 'FreeEnvironmentStringsW', 'ExitProcess', 'DuplicateHandle', 'CreateWaitableTimerExW', 'CreateThread', 'CreateIoCompletionPort', 'CreateFileA', 'CreateEventA', 'CloseHandle', 'AddVectoredExceptionHandler']",2023-07-21,0,0,CobaltStrike
c3de6435a448068b891936fdf86118a17691313bdfb38a3b3130f3b6bd6492f2,"['T1083', 'T1082', 'T1059', 'T1129']",[],"['HeapAlloc', 'GetProcessHeap', 'GetCommandLineW', 'HeapFree', 'CreateThread', 'CloseHandle', 'CreateEventW', 'ExitThread', 'MsgWaitForMultipleObjectsEx', 'CommandLineToArgvW', 'SHGetFolderPathW']",2023-03-10,0,0,CobaltStrike
c525b74313f951c336ad1074c4c43c447b7cd4d63d8988bb094d193ad2dfe182,"['T1056.001', 'T1125', 'T1083', 'T1012', 'T1082']",[],"['FlushFileBuffers', 'SetFilePointerEx', 'GetStringTypeW', 'SetStdHandle', 'LCMapStringW', 'FreeEnvironmentStringsW', 'GetEnvironmentStringsW', 'WideCharToMultiByte', 'GetCommandLineW', 'GetCommandLineA', 'GetCPInfo', 'GetOEMCP', 'GetACP', 'IsValidCodePage', 'FindNextFileW', 'FindFirstFileExW', 'FindClose', 'GetFileType', 'WriteFile', 'GetStdHandle', 'GetModuleHandleExW', 'ExitProcess', 'GetConsoleMode', 'TlsSetValue', 'TlsGetValue', 'TlsAlloc', 'RtlPcToFileHeader', 'RtlUnwindEx', 'GetSystemTimeAsFileTime', 'QueryPerformanceCounter', 'GetStartupInfoW', 'IsProcessorFeaturePresent', 'TerminateProcess', 'SetUnhandledExceptionFilter', 'UnhandledExceptionFilter', 'RtlVirtualUnwind', 'RtlLookupFunctionEntry', 'RtlCaptureContext', 'CreateEventW', 'WaitForSingleObjectEx', 'ResetEvent', 'SetEvent', 'CloseHandle', 'OutputDebugStringW', 'IsDebuggerPresent', 'LoadLibraryExA', 'VirtualFree', 'VirtualAlloc', 'FlushInstructionCache', 'GetCurrentProcess', 'InterlockedPushEntrySList', 'InterlockedPopEntrySList', 'InitializeSListHead', 'EncodePointer', 'CreateFileW', 'WriteConsoleW', 'LoadLibraryExW', 'VirtualQuery', 'lstrcmpW', 'lstrcmpiW', 'VerifyVersionInfoW', 'FreeLibrary', 'GetModuleHandleW', 'GetProcessHeap', 'GetCurrentProcessId', 'VerSetConditionMask', 'DeleteCriticalSection', 'GetProcAddress', 'HeapDestroy', 'DecodePointer', 'HeapAlloc', 'FindResourceW', 'GetConsoleCP', 'LoadResource', 'FindResourceExW', 'LoadLibraryW', 'RaiseException', 'HeapReAlloc', 'LockResource', 'GetLastError', 'MultiByteToWideChar', 'HeapSize', 'GetCurrentThreadId', 'LeaveCriticalSection', 'InitializeCriticalSectionAndSpinCount', 'GetModuleFileNameW', 'lstrlenW', 'EnterCriticalSection', 'SetLastError', 'HeapFree', 'TlsFree', 'SizeofResource', 'DefWindowProcW', 'ModifyMenuW', 'GetKeyState', 'CharLowerW', 'LoadMenuW', 'GetMessagePos', 'GetMenuItemInfoW', 'GetMessageW', 'EndPaint', 'BeginPaint', 'ReleaseDC', 'InvalidateRect', 'LoadImageW', 'DrawFrameControl', 'GetWindowThreadProcessId', 'CallWindowProcW', 'LoadAcceleratorsW', 'PostMessageW', 'MonitorFromPoint', 'CheckMenuRadioItem', 'GetWindow', 'GetWindowRect', 'GetMenuItemID', 'GetMenu', 'GetFocus', 'DestroyWindow', 'InflateRect', 'GetDC', 'UpdateWindow', 'PtInRect', 'DialogBoxParamW', 'IsWindowVisible', 'SetWindowPos', 'MonitorFromWindow', 'GetMenuItemCount', 'LoadStringA', 'SetWindowLongPtrW', 'FillRect', 'CreateWindowExW', 'ScreenToClient', 'SendMessageW', 'CallNextHookEx', 'EndDialog', 'GetSystemMetrics', 'UnregisterClassW', 'MessageBeep', 'CreatePopupMenu', 'GetWindowLongPtrW', 'RegisterClassExW', 'WindowFromPoint', 'GetWindowLongW', 'LoadStringW', 'GetSubMenu', 'GetActiveWindow', 'ShowWindow', 'IsWindow', 'OffsetRect', 'DispatchMessageW', 'IsMenu', 'GetMonitorInfoW', 'SetMenuItemInfoW', 'PeekMessageW', 'MapWindowPoints', 'FrameRect', 'SetMenuDefaultItem', 'MessageBoxA', 'GetSysColor', 'IsWindowEnabled', 'SetMenu', 'UnhookWindowsHookEx', 'LoadBitmapW', 'DestroyMenu', 'SetFocus', 'CharNextW', 'TranslateAcceleratorW', 'TranslateMessage', 'LoadCursorW', 'GetClassNameW', 'GetWindowDC', 'SetWindowsHookExW', 'SetRectEmpty', 'TrackPopupMenuEx', 'RemoveMenu', 'GetClientRect', 'AppendMenuW', 'DrawTextW', 'PostQuitMessage', 'GetSysColorBrush', 'DrawEdge', 'SystemParametersInfoW', 'GetClassInfoExW', 'GetParent', 'RegisterWindowMessageW', 'SetBrushOrgEx', 'GetCurrentObject', 'CreateFontIndirectW', 'CreateBitmap', 'DeleteObject', 'SetBkColor', 'GetObjectW', 'SetBkMode', 'SetTextColor', 'TextOutW', 'DeleteDC', 'CreatePatternBrush', 'GetStockObject', 'PatBlt', 'CreateCompatibleDC', 'CreateDIBSection', 'SelectObject', 'BitBlt', 'CreateCompatibleBitmap', 'RegOpenKeyExW', 'RegSetValueExW', 'RegEnumKeyExW', 'RegCreateKeyExW', 'RegDeleteKeyW', 'RegQueryInfoKeyW', 'RegCloseKey', 'RegDeleteValueW', 'CoTaskMemFree', 'CoCreateInstance', 'CoUninitialize', 'CoTaskMemAlloc', 'CoInitialize', 'CoTaskMemRealloc', 'Ordinal_277', 'InitCommonControlsEx', 'ImageList_Draw', 'ImageList_AddMasked', 'ImageList_GetImageCount', 'Ordinal_8', 'ImageList_Create', 'CreateStatusWindowW', 'ImageList_Destroy', 'ImageList_LoadImageW', 'ImageList_DrawIndirect', 'IsAppThemed', 'IsThemeActive']",2023-05-05,0,0,CobaltStrike
c889866bbe2d83ac73d5ce53acb109c66cf3a84b4e9a7e8086ae257bd275f9b6,[],"['HKTL_Imphashes_Aug22_1', 'CobaltStrike_Resources_Artifact64_v3_14_to_v4_x', 'Windows_Trojan_CobaltStrike_7f8da98a']","['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'LoadLibraryW', 'QueryPerformanceCounter', 'ReadFile', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__C_specific_handler', '__dllonexit', '__getmainargs', '__iob_func', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_lock', '_onexit', '_unlock', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-05-10,0,0,CobaltStrike
c961cdc5324bc2a6803073994800c60067de9f3e541fae68b5a99543f6c76e14,[],"['HKTL_Imphashes_Aug22_1', 'CobaltStrike_Resources_Artifact64_v3_14_to_v4_x', 'Windows_Trojan_CobaltStrike_7f8da98a']","['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'LoadLibraryW', 'QueryPerformanceCounter', 'ReadFile', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__C_specific_handler', '__dllonexit', '__getmainargs', '__iob_func', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_lock', '_onexit', '_unlock', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-04-14,0,0,CobaltStrike
c9f7a195bd4281bff7f735f8e33e9de76c6867679e0e6a5d978f43bf330512ed,[],[],"['DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'HeapAlloc', 'HeapCreate', 'InitializeCriticalSection', 'LeaveCriticalSection', 'QueryPerformanceCounter', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualProtect', 'VirtualQuery', '__C_specific_handler', '__iob_func', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_onexit', 'abort', 'atoi', 'calloc', 'clock', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'memmove', 'signal', 'sscanf', 'strlen', 'strncmp', 'vfprintf']",2023-04-13,0,0,CobaltStrike
ca23e9ec37b142446a636583b2ab8a738b7582cc8e20b4e68b754fe536ae9136,[],"['HKTL_Imphashes_Aug22_1', 'CobaltStrike_Resources_Artifact32_v3_14_to_v4_x', 'Windows_Trojan_CobaltStrike_7f8da98a', 'Windows_Trojan_CobaltStrike_1787eef5']","['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'FreeLibrary', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'LoadLibraryA', 'LoadLibraryW', 'QueryPerformanceCounter', 'ReadFile', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__dllonexit', '__getmainargs', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_lock', '_onexit', '_unlock', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-01-13,0,0,CobaltStrike
ccea51593adf4c6a3205a2caa943ab3ed52c918d2dd3c218ba56ef61775d563e,[],[],"['WriteFile', 'WriteConsoleW', 'WaitForMultipleObjects', 'WaitForSingleObject', 'VirtualQuery', 'VirtualFree', 'VirtualAlloc', 'SwitchToThread', 'SuspendThread', 'SetWaitableTimer', 'SetUnhandledExceptionFilter', 'SetProcessPriorityBoost', 'SetEvent', 'SetErrorMode', 'SetConsoleCtrlHandler', 'ResumeThread', 'PostQueuedCompletionStatus', 'LoadLibraryA', 'LoadLibraryW', 'SetThreadContext', 'GetThreadContext', 'GetSystemInfo', 'GetSystemDirectoryA', 'GetStdHandle', 'GetQueuedCompletionStatusEx', 'GetProcessAffinityMask', 'GetProcAddress', 'GetEnvironmentStringsW', 'GetConsoleMode', 'FreeEnvironmentStringsW', 'ExitProcess', 'DuplicateHandle', 'CreateWaitableTimerExW', 'CreateThread', 'CreateIoCompletionPort', 'CreateFileA', 'CreateEventA', 'CloseHandle', 'AddVectoredExceptionHandler']",2023-06-13,23916,29620,CobaltStrike
cedf2f478d0acc217522682a10f37c28894733f15f80df85333c7894043dcd98,[],[],"['Ordinal_17', 'SetStdHandle', 'SetEnvironmentVariableW', 'SetEnvironmentVariableA', 'FreeEnvironmentStringsW', 'GetEnvironmentStringsW', 'GetCommandLineW', 'GetCommandLineA', 'GetOEMCP', 'IsValidCodePage', 'FindNextFileW', 'FindNextFileA', 'FindFirstFileExW', 'FindFirstFileExA', 'GetProcessHeap', 'CreateThread', 'WaitForSingleObjectEx', 'CloseHandle', 'OutputDebugStringW', 'OutputDebugStringA', 'GetTimeZoneInformation', 'SetConsoleCtrlHandler', 'HeapReAlloc', 'EnumSystemLocalesW', 'GetUserDefaultLCID', 'IsValidLocale', 'GetTimeFormatW', 'GetDateFormatW', 'GetFileType', 'HeapSize', 'GetConsoleCP', 'GetConsoleMode', 'SetFilePointerEx', 'FlushFileBuffers', 'WriteConsoleW', 'CreateFileW', 'GetCurrentProcess', 'FindClose', 'WideCharToMultiByte', 'FormatMessageW', 'GetLastError', 'EnterCriticalSection', 'LeaveCriticalSection', 'DeleteCriticalSection', 'EncodePointer', 'DecodePointer', 'MultiByteToWideChar', 'SetLastError', 'InitializeCriticalSectionAndSpinCount', 'CreateEventW', 'SwitchToThread', 'TlsAlloc', 'TlsGetValue', 'TlsSetValue', 'TlsFree', 'GetSystemTimeAsFileTime', 'GetTickCount', 'GetModuleHandleW', 'GetProcAddress', 'CompareStringW', 'LCMapStringW', 'GetLocaleInfoW', 'GetStringTypeW', 'GetCPInfo', 'RtlCaptureContext', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'TerminateProcess', 'IsProcessorFeaturePresent', 'QueryPerformanceCounter', 'GetCurrentProcessId', 'GetCurrentThreadId', 'InitializeSListHead', 'IsDebuggerPresent', 'GetStartupInfoW', 'RtlUnwindEx', 'RtlPcToFileHeader', 'RaiseException', 'InterlockedPushEntrySList', 'InterlockedFlushSList', 'FreeLibrary', 'LoadLibraryExW', 'GetStdHandle', 'WriteFile', 'GetModuleFileNameW', 'GetModuleFileNameA', 'ExitProcess', 'GetModuleHandleExW', 'GetACP', 'GetCurrentThread', 'HeapFree', 'HeapAlloc', 'RtlUnwind', 'BeginPaint', 'EnableWindow', 'SetTimer', 'KillTimer', 'SendDlgItemMessageA', 'PostQuitMessage', 'DialogBoxParamA', 'IsDlgButtonChecked', 'GetDlgItemInt', 'EndDialog', 'DefWindowProcA', 'GetProcessWindowStation', 'EnumDesktopsW', 'CreateWindowExA', 'RegisterClassExA', 'LoadCursorA', 'EndPaint', 'LoadIconA', 'GetWindowLongPtrA', 'DispatchMessageA', 'TranslateMessage', 'TranslateAcceleratorA', 'GetMessageA', 'LoadAcceleratorsA', 'LoadStringA', 'MessageBoxA', 'MessageBoxW', 'GetDlgItem', 'ShowWindow', 'InvalidateRect', 'GetClientRect', 'SetDlgItemTextA', 'SetDlgItemInt', 'PostMessageA', 'TextOutA', 'SetTextColor', 'SetBkMode', 'Ellipse', 'CreateSolidBrush', 'CreatePen', 'SelectObject', 'Rectangle']",2023-01-19,0,0,CobaltStrike
d1ade8821b0a79bd5c7233851c99874ac1ac1c10c5f7a9c29f431dfcf5dadf1f,[],"['MALWARE_Win_CobaltStrike', 'HKTL_CobaltStrike_Beacon_Strings', 'HKTL_Win_CobaltStrike', 'CobaltStrike_Unmodifed_Beacon', 'CobaltStrike_MZ_Launcher', 'CobaltStrike_Sleep_Decoder_Indicator', 'HKTL_CobaltStrike_Beacon_4_2_Decrypt', 'HKTL_CobaltStrike_SleepMask_Jul22', 'ReflectiveLoader', 'HKTL_Meterpreter_inMemory', 'Beacon_K5om', 'Leviathan_CobaltStrike_Sample_1', 'WiltedTulip_ReflectiveLoader', 'Malware_QA_vqgk', 'PowerShell_Susp_Parameter_Combo', 'CobaltStrike_Sleeve_BeaconLoader_x64_o_v4_3_v4_4_v4_5_and_v4_6', 'Windows_Trojan_CobaltStrike_f0b627fc', 'Windows_Trojan_CobaltStrike_3dc22d14', 'Windows_Trojan_CobaltStrike_1787eef5', 'Windows_Trojan_CobaltStrike_663fc95d', 'Windows_Trojan_CobaltStrike_b54b94ac', 'Windows_Trojan_CobaltStrike_ee756db7', 'CobaltStrikeBeacon', 'trojan_win_cobaltstrike', 'MALW_cobaltrike', 'ReflectiveLoader']","['Ordinal_17', 'SetStdHandle', 'SetEnvironmentVariableW', 'SetEnvironmentVariableA', 'FreeEnvironmentStringsW', 'GetEnvironmentStringsW', 'GetCommandLineW', 'GetCommandLineA', 'GetOEMCP', 'IsValidCodePage', 'FindNextFileW', 'FindNextFileA', 'FindFirstFileExW', 'FindFirstFileExA', 'GetProcessHeap', 'CreateThread', 'WaitForSingleObjectEx', 'CloseHandle', 'OutputDebugStringW', 'OutputDebugStringA', 'GetTimeZoneInformation', 'SetConsoleCtrlHandler', 'HeapReAlloc', 'EnumSystemLocalesW', 'GetUserDefaultLCID', 'IsValidLocale', 'GetTimeFormatW', 'GetDateFormatW', 'GetFileType', 'HeapSize', 'GetConsoleCP', 'GetConsoleMode', 'SetFilePointerEx', 'FlushFileBuffers', 'WriteConsoleW', 'CreateFileW', 'GetCurrentProcess', 'FindClose', 'WideCharToMultiByte', 'FormatMessageW', 'GetLastError', 'EnterCriticalSection', 'LeaveCriticalSection', 'DeleteCriticalSection', 'EncodePointer', 'DecodePointer', 'MultiByteToWideChar', 'SetLastError', 'InitializeCriticalSectionAndSpinCount', 'CreateEventW', 'SwitchToThread', 'TlsAlloc', 'TlsGetValue', 'TlsSetValue', 'TlsFree', 'GetSystemTimeAsFileTime', 'GetTickCount', 'GetModuleHandleW', 'GetProcAddress', 'CompareStringW', 'LCMapStringW', 'GetLocaleInfoW', 'GetStringTypeW', 'GetCPInfo', 'RtlCaptureContext', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'TerminateProcess', 'IsProcessorFeaturePresent', 'QueryPerformanceCounter', 'GetCurrentProcessId', 'GetCurrentThreadId', 'InitializeSListHead', 'IsDebuggerPresent', 'GetStartupInfoW', 'RtlUnwindEx', 'RtlPcToFileHeader', 'RaiseException', 'InterlockedPushEntrySList', 'InterlockedFlushSList', 'FreeLibrary', 'LoadLibraryExW', 'GetStdHandle', 'WriteFile', 'GetModuleFileNameW', 'GetModuleFileNameA', 'ExitProcess', 'GetModuleHandleExW', 'GetACP', 'GetCurrentThread', 'HeapFree', 'HeapAlloc', 'RtlUnwind', 'BeginPaint', 'EnableWindow', 'SetTimer', 'KillTimer', 'SendDlgItemMessageA', 'PostQuitMessage', 'DialogBoxParamA', 'IsDlgButtonChecked', 'GetDlgItemInt', 'EndDialog', 'DefWindowProcA', 'GetProcessWindowStation', 'EnumDesktopsW', 'CreateWindowExA', 'RegisterClassExA', 'LoadCursorA', 'EndPaint', 'LoadIconA', 'GetWindowLongPtrA', 'DispatchMessageA', 'TranslateMessage', 'TranslateAcceleratorA', 'GetMessageA', 'LoadAcceleratorsA', 'LoadStringA', 'MessageBoxA', 'MessageBoxW', 'GetDlgItem', 'ShowWindow', 'InvalidateRect', 'GetClientRect', 'SetDlgItemTextA', 'SetDlgItemInt', 'PostMessageA', 'TextOutA', 'SetTextColor', 'SetBkMode', 'Ellipse', 'CreateSolidBrush', 'CreatePen', 'SelectObject', 'Rectangle']",2023-06-21,0,0,CobaltStrike
d4219b706d7d914ba1e0dc0c32804b522d3b38f0947e3b902a02c35d89f56259,[],[],"['Ordinal_17', 'SetStdHandle', 'SetEnvironmentVariableW', 'SetEnvironmentVariableA', 'FreeEnvironmentStringsW', 'GetEnvironmentStringsW', 'GetCommandLineW', 'GetCommandLineA', 'GetOEMCP', 'IsValidCodePage', 'FindNextFileW', 'FindNextFileA', 'FindFirstFileExW', 'FindFirstFileExA', 'GetProcessHeap', 'CreateThread', 'WaitForSingleObjectEx', 'CloseHandle', 'OutputDebugStringW', 'OutputDebugStringA', 'GetTimeZoneInformation', 'SetConsoleCtrlHandler', 'HeapReAlloc', 'EnumSystemLocalesW', 'GetUserDefaultLCID', 'IsValidLocale', 'GetTimeFormatW', 'GetDateFormatW', 'GetFileType', 'HeapSize', 'GetConsoleCP', 'GetConsoleMode', 'SetFilePointerEx', 'FlushFileBuffers', 'WriteConsoleW', 'CreateFileW', 'GetCurrentProcess', 'FindClose', 'WideCharToMultiByte', 'FormatMessageW', 'GetLastError', 'EnterCriticalSection', 'LeaveCriticalSection', 'DeleteCriticalSection', 'EncodePointer', 'DecodePointer', 'MultiByteToWideChar', 'SetLastError', 'InitializeCriticalSectionAndSpinCount', 'CreateEventW', 'SwitchToThread', 'TlsAlloc', 'TlsGetValue', 'TlsSetValue', 'TlsFree', 'GetSystemTimeAsFileTime', 'GetTickCount', 'GetModuleHandleW', 'GetProcAddress', 'CompareStringW', 'LCMapStringW', 'GetLocaleInfoW', 'GetStringTypeW', 'GetCPInfo', 'RtlCaptureContext', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'TerminateProcess', 'IsProcessorFeaturePresent', 'QueryPerformanceCounter', 'GetCurrentProcessId', 'GetCurrentThreadId', 'InitializeSListHead', 'IsDebuggerPresent', 'GetStartupInfoW', 'RtlUnwindEx', 'RtlPcToFileHeader', 'RaiseException', 'InterlockedPushEntrySList', 'InterlockedFlushSList', 'FreeLibrary', 'LoadLibraryExW', 'GetStdHandle', 'WriteFile', 'GetModuleFileNameW', 'GetModuleFileNameA', 'ExitProcess', 'GetModuleHandleExW', 'GetACP', 'GetCurrentThread', 'HeapFree', 'HeapAlloc', 'RtlUnwind', 'BeginPaint', 'EnableWindow', 'SetTimer', 'KillTimer', 'SendDlgItemMessageA', 'PostQuitMessage', 'DialogBoxParamA', 'IsDlgButtonChecked', 'GetDlgItemInt', 'EndDialog', 'DefWindowProcA', 'GetProcessWindowStation', 'EnumDesktopsW', 'CreateWindowExA', 'RegisterClassExA', 'LoadCursorA', 'EndPaint', 'LoadIconA', 'GetWindowLongPtrA', 'DispatchMessageA', 'TranslateMessage', 'TranslateAcceleratorA', 'GetMessageA', 'LoadAcceleratorsA', 'LoadStringA', 'MessageBoxA', 'MessageBoxW', 'GetDlgItem', 'ShowWindow', 'InvalidateRect', 'GetClientRect', 'SetDlgItemTextA', 'SetDlgItemInt', 'PostMessageA', 'TextOutA', 'SetTextColor', 'SetBkMode', 'Ellipse', 'CreateSolidBrush', 'CreatePen', 'SelectObject', 'Rectangle']",2023-02-07,0,0,CobaltStrike
d9b58487d96d7da8ffc4001a417d02a954954d4e068051b0534a657027a662f9,[],[],"['VirtualFree', 'VirtualAlloc', 'GetFileAttributesA', 'SetFileAttributesA', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetSystemTimeAsFileTime', 'InitializeSListHead', 'IsDebuggerPresent', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'IsProcessorFeaturePresent', 'GetModuleHandleW', 'GetCurrentProcess', 'TerminateProcess', 'QueryPerformanceCounter', 'operator<<', 'flush', 'put', 'widen', 'uncaught_exception', '_Xlength_error', 'sputc', '_Osfx', 'sputn', 'setstate', 'InternetCloseHandle', 'InternetReadFile', 'InternetOpenUrlA', 'InternetOpenA', '_except_handler4_common', '_CxxThrowException', '__current_exception_context', '__current_exception', '__std_exception_copy', '__std_exception_destroy', '__CxxFrameHandler3', 'memmove', 'memset', '__std_terminate', 'memcpy', '_register_onexit_function', '_crt_atexit', '_cexit', '_controlfp_s', 'terminate', '_initterm_e', '__p___argc', '_initialize_onexit_table', '_exit', '_c_exit', '_initterm', '_get_initial_narrow_environment', '_initialize_narrow_environment', '_register_thread_local_exe_atexit_callback', '_set_app_type', '_seh_filter_exe', '_invalid_parameter_noinfo_noreturn', '__p___argv', 'exit', '_configure_narrow_argv', '__setusermatherr', '_set_fmode', '__p__commode', '_configthreadlocale', '_callnewh', 'malloc', 'free']",2023-06-20,0,0,CobaltStrike
